step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1200.0,27,0,11,776,803,0,66.0,2.4444444444444446,4.879360438320817,11,144.0,0.255640636871546,11,144.0
1205.0,27,0,3,780,807,0,11.0,0.4074074074074074,6.784392433748673,3,93.0,0.4151821356273252,3,93.0
1210.0,31,0,0,780,811,0,0.0,0.0,8.644282460213454,0,42.0,0.5278224659137213,0,42.0
1215.0,32,0,2,782,814,0,7.0,0.21875,9.90060693162467,2,15.0,0.6484562183451429,2,15.0
1220.0,29,0,1,788,817,0,1.0,0.034482758620689655,8.487230692003225,1,6.0,0.5255754620911745,1,6.0
1225.0,27,0,6,793,820,0,21.0,0.7777777777777778,7.396104480816811,6,26.0,0.325899639285152,6,26.0
1230.0,26,0,12,798,824,0,71.0,2.730769230769231,6.387636483226595,12,76.0,0.3071833386707485,12,76.0
1235.0,24,0,9,802,826,0,62.0,2.5833333333333335,4.409584128633426,9,106.0,0.24518395284986405,9,106.0
1240.0,27,0,5,803,830,0,12.0,0.4444444444444444,6.54604305611612,5,83.0,0.3266955775161808,5,83.0
1245.0,28,0,2,804,832,0,14.0,0.5,8.30174334781785,2,47.0,0.4019900468212946,2,47.0
1250.0,31,0,3,807,838,0,8.0,0.25806451612903225,8.024592910908408,3,41.0,0.48330799787345785,3,41.0
1255.0,31,0,7,811,842,0,36.0,1.1612903225806452,6.655706292349501,7,69.0,0.35324468532241166,7,69.0
1260.0,28,0,14,816,844,0,93.0,3.3214285714285716,4.199574686728279,14,126.0,0.20361142437080773,14,126.0
1265.0,29,0,20,819,848,0,181.0,6.241379310344827,3.724843042301706,20,214.0,0.2037940766137799,20,214.0
1270.0,34,0,15,819,853,0,157.0,4.617647058823529,4.522407931673013,15,249.0,0.25445432710405425,15,249.0
1275.0,32,0,11,822,854,0,86.0,2.6875,3.8913792512470304,11,224.0,0.14043170394036705,11,224.0
1280.0,34,0,8,822,856,0,38.0,1.1176470588235294,6.872606171631906,8,182.0,0.24830095904050573,8,182.0
1285.0,34,0,3,826,860,0,30.0,0.8823529411764706,9.423121689659483,3,131.0,0.5153938783359683,3,131.0
1290.0,35,0,1,831,866,0,1.0,0.02857142857142857,8.497122322441921,1,99.0,0.5124175550838873,1,99.0
1295.0,34,0,7,836,870,0,25.0,0.7352941176470589,7.0133807662540235,7,111.0,0.3585734686984808,7,111.0
1300.0,35,0,13,840,875,0,79.0,2.257142857142857,5.032190758167894,13,165.0,0.22929982673172405,13,165.0
1305.0,39,0,16,843,882,0,83.0,2.128205128205128,4.802753923481308,16,190.0,0.25599018495668546,16,190.0
1310.0,38,0,13,847,885,0,55.0,1.4473684210526316,5.145024752478848,13,178.0,0.26461577293006333,13,178.0
1315.0,40,0,10,847,887,0,53.0,1.325,5.456729913997686,10,142.0,0.19069023384673536,10,142.0
1320.0,38,0,6,850,888,0,40.0,1.0526315789473684,6.654673528224717,6,132.0,0.26336965011041163,6,132.0
1325.0,36,0,6,855,891,0,70.0,1.9444444444444444,8.417011051659971,6,135.0,0.4484160068544613,6,135.0
1330.0,33,0,3,860,893,0,6.0,0.18181818181818182,6.930428186721079,3,121.0,0.3790732745217731,3,121.0
1335.0,31,0,8,866,897,0,29.0,0.9354838709677419,6.489377936505038,8,98.0,0.31788972765215545,8,98.0
1340.0,30,0,14,869,899,0,86.0,2.8666666666666667,5.001023777892979,14,151.0,0.15850027512163878,14,151.0
1345.0,32,0,13,873,905,0,86.0,2.6875,4.901680968054365,13,186.0,0.2548921501835632,13,186.0
1350.0,33,0,7,876,909,0,37.0,1.121212121212121,6.514765352349102,7,158.0,0.3585868676157914,7,158.0
1355.0,34,0,2,877,911,0,10.0,0.29411764705882354,6.634973813503098,2,94.0,0.2586447637225105,2,94.0
1360.0,34,0,4,880,914,0,27.0,0.7941176470588235,9.004801315968425,4,69.0,0.5077884597056339,4,69.0
1365.0,32,0,2,885,917,0,2.0,0.0625,8.127084941607471,2,54.0,0.46380417971140864,2,54.0
1370.0,30,0,7,890,920,0,24.0,0.8,6.866888589734937,7,59.0,0.29954339235789823,7,59.0
1375.0,27,0,13,895,922,0,74.0,2.740740740740741,6.251185584723031,13,109.0,0.24661638146065648,13,109.0
1380.0,28,0,14,898,926,0,143.0,5.107142857142857,5.295452600484137,14,178.0,0.2288889485075731,14,178.0
1385.0,25,0,10,903,928,0,109.0,4.36,4.50391380689672,10,194.0,0.26415433172722536,10,194.0
1390.0,27,0,3,904,931,0,9.0,0.3333333333333333,6.910636496969523,3,140.0,0.36861463047933063,3,140.0
1395.0,28,0,3,905,933,0,16.0,0.5714285714285714,8.90907897768316,3,66.0,0.4086452596011787,3,66.0
1400.0,28,0,4,909,937,0,34.0,1.2142857142857142,10.515383089128969,4,37.0,0.5998321944131295,4,37.0
1405.0,25,0,1,915,940,0,2.0,0.08,8.670468904096634,1,21.0,0.483652326800086,1,21.0
1410.0,25,0,7,920,945,0,27.0,1.08,8.226626273384952,7,27.0,0.44520925341682055,7,27.0
1415.0,27,0,9,923,950,0,70.0,2.5925925925925926,7.309381503814156,9,70.0,0.4071001617874391,9,70.0
1420.0,29,0,7,927,956,0,42.0,1.4482758620689655,6.665101609077902,7,90.0,0.4506926129128139,7,90.0
1425.0,33,0,2,929,962,0,5.0,0.15151515151515152,7.410631641043294,2,62.0,0.4559321967198062,2,62.0
1430.0,33,0,4,931,964,0,18.0,0.5454545454545454,7.904230571526,4,30.0,0.40891275520276243,4,30.0
1435.0,35,0,7,933,968,0,44.0,1.2571428571428571,8.695025781621137,7,44.0,0.4633786772026505,7,44.0
1440.0,32,0,3,939,971,0,12.0,0.375,7.561508680319344,3,46.0,0.39468345253057047,3,46.0
1445.0,30,0,6,945,975,0,22.0,0.7333333333333333,6.842561029728481,6,34.0,0.33744930684789176,6,34.0
1450.0,30,0,12,948,978,0,72.0,2.4,5.6928525988768115,12,72.0,0.2132444821864264,12,72.0
1455.0,31,0,12,952,983,0,69.0,2.225806451612903,5.062786929223552,12,114.0,0.2736843435925434,12,114.0
1460.0,33,0,5,956,989,0,22.0,0.6666666666666666,6.6267715671139165,5,108.0,0.38372643494231284,5,108.0
1465.0,36,0,3,957,993,0,15.0,0.4166666666666667,7.432109320459759,3,70.0,0.3666933480344414,3,70.0
1470.0,35,0,5,960,995,0,34.0,0.9714285714285714,8.174712682238477,5,52.0,0.440508519643766,5,52.0
1475.0,35,0,5,965,1000,0,59.0,1.6857142857142857,9.118729895558072,5,59.0,0.5632058115390717,5,59.0
1480.0,33,0,0,970,1003,0,0.0,0.0,8.510012340742598,0,38.0,0.48786751685167384,0,38.0
1485.0,34,0,5,976,1010,0,17.0,0.5,7.8456768221191115,5,17.0,0.42811793789169206,5,17.0
1490.0,34,0,13,980,1014,0,66.0,1.9411764705882353,6.1021318557069755,13,66.0,0.2955074612008367,13,66.0
1495.0,32,0,13,985,1017,0,70.0,2.1875,3.92689540456975,13,112.0,0.19945225068795655,13,112.0
1500.0,34,0,9,988,1022,0,37.0,1.088235294117647,5.056511223837067,9,122.0,0.26761538695656895,9,122.0
1505.0,36,0,6,988,1024,0,31.0,0.8611111111111112,6.0893289542472235,6,114.0,0.24742596004679063,6,114.0
1510.0,38,0,5,991,1029,0,54.0,1.4210526315789473,8.125876932949346,5,102.0,0.4438148629454301,5,102.0
1515.0,35,0,2,997,1032,0,2.0,0.05714285714285714,7.441490338837672,2,76.0,0.43645082152946024,2,76.0
1520.0,37,0,5,1000,1037,0,17.0,0.4594594594594595,7.371111546657738,5,51.0,0.41351432896718615,5,51.0
1525.0,38,0,12,1005,1043,0,66.0,1.736842105263158,6.379474310642636,12,99.0,0.2914516007093156,12,99.0
1530.0,35,0,18,1010,1045,0,145.0,4.142857142857143,3.597273889870757,18,178.0,0.10709986137976098,18,178.0
1535.0,34,0,18,1014,1048,0,146.0,4.294117647058823,2.8153700379561544,18,228.0,0.11882425280377759,18,228.0
1540.0,32,0,14,1016,1048,0,95.0,2.96875,4.27832100037479,14,220.0,0.11689250755161644,14,220.0
1545.0,34,0,7,1017,1051,0,55.0,1.6176470588235294,6.9524542795340345,7,207.0,0.28600042973014633,7,207.0
1550.0,35,0,1,1021,1056,0,1.0,0.02857142857142857,6.432752845730477,1,185.0,0.32523383993867405,1,185.0
1555.0,32,0,7,1027,1059,0,24.0,0.75,5.0374523211843565,7,208.0,0.2863397759592795,7,208.0
1560.0,37,0,12,1029,1066,0,79.0,2.135135135135135,4.457246617969584,12,263.0,0.26895331579750836,12,263.0
1565.0,40,0,13,1031,1071,0,76.0,1.9,3.4784130015320613,13,279.0,0.22620295439891278,13,279.0
1570.0,43,0,12,1031,1074,0,43.0,1.0,3.7245983356750996,12,225.0,0.14334759071296793,12,225.0
1575.0,45,1,13,1032,1077,0,60.0,1.3333333333333333,4.568383625390705,13,208.0,0.15708568327395855,13,208.0
1580.0,42,3,12,1035,1077,0,76.0,1.8095238095238095,5.824088169551432,12,172.0,0.2098929818653902,12,172.0
1585.0,38,6,3,1040,1078,0,11.0,0.2894736842105263,6.315911460580274,3,175.0,0.3279108739080154,3,175.0
1590.0,37,5,7,1045,1082,0,26.0,0.7027027027027027,6.599064394017352,7,144.0,0.31720724249659954,7,144.0
1595.0,38,4,14,1049,1087,0,78.0,2.0526315789473686,4.8346591883680805,14,196.0,0.19594928451031646,14,196.0
1600.0,39,4,15,1054,1093,0,78.0,2.0,3.480150847114128,15,221.0,0.17970246928453285,15,221.0
1605.0,41,2,14,1057,1098,0,62.0,1.5121951219512195,3.8331437117388987,14,218.0,0.17904167931067436,14,218.0
1610.0,43,2,11,1057,1100,0,46.0,1.069767441860465,5.551654801203558,11,187.0,0.20962074099806124,11,187.0
1615.0,40,4,10,1061,1101,0,53.0,1.325,6.496954762363059,10,161.0,0.25392138235575124,10,161.0
1620.0,37,8,1,1066,1103,0,1.0,0.02702702702702703,7.032312064945557,1,151.0,0.38610969614701757,1,151.0
1625.0,37,6,7,1071,1108,0,23.0,0.6216216216216216,6.741774815546532,7,154.0,0.3493833295405625,7,154.0
1630.0,38,8,13,1075,1113,0,75.0,1.9736842105263157,5.251049964102815,13,208.0,0.2566028416306512,13,208.0
1635.0,41,5,13,1078,1119,0,76.0,1.853658536585366,4.308492095658136,13,232.0,0.21897240299985968,13,232.0
1640.0,44,1,13,1081,1125,0,48.0,1.0909090909090908,4.303595779061479,13,218.0,0.1972032183234378,13,218.0
1645.0,45,2,12,1083,1128,0,52.0,1.1555555555555554,5.499069815246105,12,183.0,0.22239632009165397,12,183.0
1650.0,45,5,10,1086,1131,0,66.0,1.4666666666666666,7.110152813700555,10,174.0,0.36207451996226664,10,174.0
1655.0,40,8,1,1092,1132,0,2.0,0.05,6.798483354716305,1,149.0,0.39090165218948475,1,149.0
1660.0,39,5,8,1097,1136,0,27.0,0.6923076923076923,6.54409143386488,8,147.0,0.3457745104343352,8,147.0
1665.0,41,3,13,1101,1142,0,79.0,1.9268292682926829,5.450758007902213,13,199.0,0.21754503011872,13,199.0
1670.0,42,2,13,1105,1147,0,76.0,1.8095238095238095,4.179135351341382,13,222.0,0.18023620380200217,13,222.0
1675.0,41,1,9,1110,1151,0,41.0,1.0,4.19223763283333,9,211.0,0.1668303802789318,9,211.0
1680.0,42,2,12,1112,1154,0,44.0,1.0476190476190477,4.920857724215092,12,191.0,0.1594691012823445,12,191.0
1685.0,40,5,9,1114,1154,0,44.0,1.1,6.753249142156011,9,178.0,0.28823032524678516,9,178.0
1690.0,34,6,1,1120,1154,0,1.0,0.029411764705882353,6.650934009110945,1,160.0,0.32590097400227475,1,160.0
1695.0,32,5,6,1126,1158,0,21.0,0.65625,5.99759039894493,6,172.0,0.2975546566796899,6,172.0
1700.0,34,2,12,1129,1163,0,69.0,2.0294117647058822,4.131590811597404,12,220.0,0.21086008721289848,12,220.0
1705.0,34,2,13,1133,1167,0,70.0,2.0588235294117645,2.1470248370889458,13,238.0,0.10838080470435542,13,238.0
1710.0,39,3,11,1133,1172,0,45.0,1.1538461538461537,3.8782084637101812,11,221.0,0.1543156794404118,11,221.0
1715.0,40,3,10,1134,1174,0,39.0,0.975,5.273181562500842,10,177.0,0.18270960760434757,10,177.0
1720.0,39,6,6,1136,1175,0,25.0,0.6410256410256411,7.150576930975023,6,142.0,0.30960539728814296,6,142.0
1725.0,34,7,2,1142,1176,0,2.0,0.058823529411764705,7.503720341856104,2,123.0,0.4196049778621976,2,123.0
1730.0,35,4,6,1147,1182,0,23.0,0.6571428571428571,6.316086199635006,6,144.0,0.35001899209507187,6,144.0
1735.0,36,3,15,1152,1188,0,79.0,2.1944444444444446,4.19914697156223,15,200.0,0.23546676582678483,15,200.0
1740.0,38,2,14,1154,1192,0,85.0,2.236842105263158,3.6735977976188305,14,228.0,0.23287911687904111,14,228.0
1745.0,42,0,14,1155,1197,0,54.0,1.2857142857142858,3.8779316532699704,14,214.0,0.16881854267621263,14,214.0
1750.0,43,0,10,1156,1199,0,46.0,1.069767441860465,5.149182922709895,10,177.0,0.1517663483886584,10,177.0
1755.0,42,3,8,1159,1201,0,22.0,0.5238095238095238,5.222091837775179,8,205.0,0.23460873666274304,8,205.0
1760.0,36,5,7,1165,1201,0,35.0,0.9722222222222222,5.154957231692475,7,220.0,0.21278822979791817,7,220.0
1765.0,37,4,14,1168,1205,0,92.0,2.4864864864864864,3.8339990688831533,14,277.0,0.12314796420410995,14,277.0
1770.0,39,3,14,1172,1211,0,86.0,2.2051282051282053,3.431808397254632,14,297.0,0.1684150535325572,14,297.0
1775.0,40,1,10,1175,1215,0,46.0,1.15,4.606483221143274,10,250.0,0.2193336912221178,10,250.0
1780.0,43,1,11,1175,1218,0,32.0,0.7441860465116279,5.94267248324111,11,194.0,0.23046850622951895,11,194.0
1785.0,42,5,7,1179,1221,0,25.0,0.5952380952380952,7.4183623069555855,7,154.0,0.3661533010429946,7,154.0
1790.0,40,7,1,1184,1224,0,1.0,0.025,7.8367954120692405,1,154.0,0.4728840790833605,1,154.0
1795.0,40,7,7,1189,1229,0,24.0,0.6,7.008102331242138,7,171.0,0.3858044814983386,7,171.0
1800.0,42,4,14,1193,1235,0,82.0,1.9523809523809523,5.7156865500745955,14,229.0,0.24691819130555248,14,229.0
1805.0,42,2,13,1198,1240,0,83.0,1.9761904761904763,4.098493965084715,13,252.0,0.18028739811494918,13,252.0
1810.0,43,2,12,1201,1244,0,45.0,1.0465116279069768,4.116220038041304,12,203.0,0.1263531219843369,12,203.0
1815.0,43,2,11,1204,1247,0,41.0,0.9534883720930233,5.4128616974321835,11,177.0,0.17965011176550175,11,177.0
1820.0,41,4,9,1208,1249,0,49.0,1.1951219512195121,6.908904222519031,9,158.0,0.3300965871772979,9,158.0
1825.0,36,6,0,1213,1249,0,0.0,0.0,7.367934899457351,0,135.0,0.416228187058751,0,135.0
1830.0,35,5,6,1218,1253,0,19.0,0.5428571428571428,6.386841287241022,6,141.0,0.3244269021161514,6,141.0
1835.0,36,4,12,1222,1258,0,68.0,1.8888888888888888,4.691344149914756,12,190.0,0.2090757190482486,12,190.0
1840.0,35,4,13,1226,1261,0,74.0,2.1142857142857143,3.0063899584218183,13,216.0,0.13835618848254236,13,216.0
1845.0,38,3,9,1228,1266,0,42.0,1.105263157894737,3.5650834680512635,9,186.0,0.10755801355104545,9,186.0
1850.0,40,6,11,1229,1269,0,38.0,0.95,5.501109620323574,11,167.0,0.19633909701791577,11,167.0
1855.0,36,8,5,1233,1269,0,23.0,0.6388888888888888,7.287002194365481,5,142.0,0.3480665312311963,5,142.0
1860.0,32,10,2,1238,1270,0,2.0,0.0625,7.780556428910274,2,124.0,0.4160194854925007,2,124.0
1865.0,31,9,8,1243,1274,0,30.0,0.967741935483871,5.512478400148747,8,152.0,0.28426008583699675,8,152.0
1870.0,31,4,14,1248,1279,0,86.0,2.774193548387097,2.688463148454973,14,208.0,0.1480285293108918,14,208.0
1875.0,36,3,15,1249,1285,0,89.0,2.4722222222222223,2.3750092173412307,15,238.0,0.1427648925940156,15,238.0
1880.0,41,6,11,1249,1290,0,54.0,1.3170731707317074,4.249045250080546,11,209.0,0.19363573210681262,11,209.0
1885.0,42,8,8,1250,1292,0,34.0,0.8095238095238095,5.523476534387332,8,176.0,0.24023443323455657,8,176.0
1890.0,39,9,6,1253,1292,0,17.0,0.4358974358974359,5.361344035889548,6,212.0,0.24902014464536304,6,212.0
1895.0,36,11,6,1258,1294,0,27.0,0.75,5.184946543072042,6,238.0,0.23623370799339813,6,238.0
1900.0,35,9,13,1262,1297,0,79.0,2.257142857142857,3.7318915116158475,13,290.0,0.17923154900416594,13,290.0
1905.0,37,5,15,1265,1302,0,79.0,2.135135135135135,1.6210519141308004,15,311.0,0.07919187028140832,15,311.0
1910.0,39,6,13,1266,1305,0,65.0,1.6666666666666667,3.1371263857296476,13,275.0,0.1183601079889833,13,275.0
1915.0,42,6,10,1266,1308,0,54.0,1.2857142857142858,5.274087450494204,10,221.0,0.18914129777793312,10,221.0
1920.0,41,10,5,1268,1309,0,12.0,0.2926829268292683,5.5552847623660515,5,232.0,0.24079558157763697,5,232.0
1925.0,36,14,6,1273,1309,0,24.0,0.6666666666666666,5.660936215649553,6,258.0,0.22485931943850604,6,258.0
1930.0,35,15,13,1278,1313,0,78.0,2.2285714285714286,4.210314103231929,13,313.0,0.17060880628668113,13,313.0
1935.0,38,12,14,1282,1320,0,81.0,2.1315789473684212,3.030325663149561,14,331.0,0.1881102785940916,14,331.0
1940.0,39,12,10,1283,1322,0,47.0,1.205128205128205,3.8425370191757224,10,286.0,0.17407564024018043,10,286.0
1945.0,41,14,11,1283,1324,0,43.0,1.048780487804878,5.249870983416067,11,210.0,0.17635284344890315,11,210.0
1950.0,39,17,8,1286,1325,0,28.0,0.717948717948718,6.730618986031372,8,188.0,0.3139404045799126,8,188.0
1955.0,34,18,3,1291,1325,0,25.0,0.7352941176470589,8.6201976905803,3,136.0,0.49831912920653176,3,136.0
1960.0,33,15,2,1297,1330,0,3.0,0.09090909090909091,7.369171187180804,2,123.0,0.46053765443127437,2,123.0
1965.0,35,13,8,1301,1336,0,27.0,0.7714285714285715,6.4633793217091595,8,138.0,0.3252448228891821,8,138.0
1970.0,37,9,14,1305,1342,0,82.0,2.2162162162162162,4.038843608106464,14,195.0,0.17754891999512318,14,195.0
1975.0,37,10,14,1309,1346,0,85.0,2.2972972972972974,2.221514988146313,14,223.0,0.11420436661804521,14,223.0
1980.0,38,12,11,1310,1348,0,51.0,1.3421052631578947,3.1090004787719896,11,188.0,0.09040466888323168,11,188.0
1985.0,42,13,12,1310,1352,0,52.0,1.2380952380952381,5.394689594948209,12,167.0,0.20043657637359497,12,167.0
1990.0,38,14,7,1314,1352,0,45.0,1.1842105263157894,7.001101137956513,7,153.0,0.3416080103146524,7,153.0
1995.0,35,17,3,1318,1353,0,5.0,0.14285714285714285,7.319651755273253,3,134.0,0.4195863159266471,3,134.0
2000.0,35,15,8,1323,1358,0,33.0,0.9428571428571428,6.555269143526223,8,162.0,0.3203519845227471,8,162.0
2005.0,35,13,13,1328,1363,0,91.0,2.6,4.482359625369379,13,220.0,0.2278756174679436,13,220.0
2010.0,34,13,15,1332,1366,0,90.0,2.6470588235294117,2.2582499158623657,15,254.0,0.1398410219506357,15,254.0
2015.0,41,12,11,1332,1373,0,58.0,1.4146341463414633,3.8596177033099135,11,245.0,0.17629841225988807,11,245.0
2020.0,43,12,12,1332,1375,0,54.0,1.255813953488372,5.392459355146399,12,196.0,0.19781127327440626,12,196.0
2025.0,42,15,7,1336,1378,0,50.0,1.1904761904761905,7.218142583174865,7,166.0,0.3588737885241674,7,166.0
2030.0,38,18,1,1341,1379,0,2.0,0.05263157894736842,7.553291725970047,1,136.0,0.44908996892313735,1,136.0
2035.0,38,16,6,1345,1383,0,26.0,0.6842105263157895,6.399909794616443,6,144.0,0.30034836446026414,6,144.0
2040.0,39,13,13,1350,1389,0,78.0,2.0,4.862680475314417,13,196.0,0.2086793484508585,13,196.0
2045.0,38,12,13,1354,1392,0,77.0,2.026315789473684,3.6986907876736357,13,217.0,0.17362282487891684,13,217.0
2050.0,40,10,12,1358,1398,0,48.0,1.2,3.9928395464559285,12,201.0,0.17399060443366282,12,201.0
2055.0,44,8,12,1358,1402,0,39.0,0.8863636363636364,5.549975370278696,12,165.0,0.20798276458090592,12,165.0
2060.0,40,11,9,1362,1402,0,46.0,1.15,6.507577980847998,9,141.0,0.2498562652738453,9,141.0
2065.0,35,14,1,1367,1402,0,1.0,0.02857142857142857,6.901842935611634,1,133.0,0.3422610317959476,1,133.0
2070.0,36,12,7,1372,1408,0,22.0,0.6111111111111112,6.482409396344018,7,137.0,0.33390382940498,7,137.0
2075.0,36,12,14,1376,1412,0,76.0,2.111111111111111,4.547170936126427,14,191.0,0.2134979255384934,14,191.0
2080.0,36,12,15,1380,1416,0,81.0,2.25,2.4140915159327374,15,217.0,0.11329791022665509,15,217.0
2085.0,38,10,12,1382,1420,0,59.0,1.5526315789473684,3.0318520578361907,12,219.0,0.10155096592042637,12,219.0
2090.0,42,10,11,1382,1424,0,47.0,1.119047619047619,5.465257753002738,11,183.0,0.19903329344726464,11,183.0
2095.0,41,11,7,1385,1426,0,46.0,1.1219512195121952,7.741334199811228,7,158.0,0.38199704450509553,7,158.0
2100.0,37,13,2,1391,1428,0,2.0,0.05405405405405406,7.690037980118552,2,125.0,0.4516208042883971,2,125.0
2105.0,36,13,8,1396,1432,0,27.0,0.75,7.00311160553343,8,151.0,0.36345694075476814,8,151.0
2110.0,39,9,13,1400,1439,0,80.0,2.051282051282051,5.315632009296413,13,205.0,0.23831229231323256,13,205.0
2115.0,41,8,13,1404,1445,0,77.0,1.8780487804878048,4.58240129448834,13,225.0,0.2392102223522793,13,225.0
2120.0,42,6,10,1408,1450,0,38.0,0.9047619047619048,4.156552453309472,10,204.0,0.19329339414110402,10,204.0
2125.0,47,8,13,1408,1455,0,49.0,1.0425531914893618,5.73503323628878,13,172.0,0.22708259199042258,13,172.0
2130.0,43,10,7,1412,1455,0,23.0,0.5348837209302325,5.187974035594719,7,209.0,0.24365176344097422,7,209.0
2135.0,40,11,7,1417,1457,0,27.0,0.675,5.635353287448325,7,223.0,0.26636679991467344,7,223.0
2140.0,43,8,13,1420,1463,0,80.0,1.8604651162790697,5.607025815057063,13,276.0,0.23659397378215677,13,276.0
2145.0,43,7,16,1425,1468,0,82.0,1.9069767441860466,3.6358692966852644,16,301.0,0.1683243696166295,16,301.0
2150.0,43,8,13,1429,1472,0,61.0,1.4186046511627908,3.539530867525472,13,278.0,0.15547757904591686,13,278.0
2155.0,46,10,13,1429,1475,0,59.0,1.2826086956521738,5.254562554918614,13,230.0,0.20736309574535558,13,230.0
2160.0,44,12,8,1433,1477,0,19.0,0.4318181818181818,5.186564353915514,8,257.0,0.2678146277472597,8,257.0
2165.0,41,13,7,1437,1478,0,28.0,0.6829268292682927,5.883760580656477,7,268.0,0.28877409429254974,7,268.0
2170.0,41,10,13,1441,1482,0,83.0,2.024390243902439,4.941775475907831,13,323.0,0.16435996628838354,13,323.0
2175.0,41,7,14,1445,1486,0,80.0,1.951219512195122,3.117680417222768,14,340.0,0.09281959822347907,14,340.0
2180.0,41,6,12,1448,1489,0,49.0,1.1951219512195121,3.7605300703265194,12,300.0,0.12256758850901311,12,300.0
2185.0,41,7,12,1451,1492,0,46.0,1.1219512195121952,5.370809314926035,12,219.0,0.1918765191662974,12,219.0
2190.0,39,9,8,1455,1494,0,28.0,0.717948717948718,5.651008357023189,8,252.0,0.265732460989439,8,252.0
2195.0,35,12,8,1459,1494,0,29.0,0.8285714285714286,5.129886543899541,8,285.0,0.24079720532336157,8,285.0
2200.0,35,12,13,1464,1499,0,83.0,2.3714285714285714,3.4142504362189463,13,339.0,0.15722873856328934,13,339.0
2205.0,39,10,14,1465,1504,0,81.0,2.076923076923077,3.339005863915755,14,347.0,0.16308401127810335,14,347.0
2210.0,42,11,12,1467,1509,0,58.0,1.380952380952381,4.769387890978844,12,308.0,0.22543106388515496,12,308.0
2215.0,44,10,10,1468,1512,0,38.0,0.8636363636363636,5.6838636018276185,10,229.0,0.2177045773489107,10,229.0
2220.0,43,13,10,1472,1515,0,47.0,1.0930232558139534,7.454044018377555,10,195.0,0.3801355951656898,10,195.0
2225.0,39,14,2,1477,1516,0,3.0,0.07692307692307693,7.267875801177145,2,197.0,0.4146218587943863,2,197.0
2230.0,39,14,7,1482,1521,0,27.0,0.6923076923076923,6.579007452541559,7,210.0,0.32329260260082654,7,210.0
2235.0,41,11,13,1486,1527,0,80.0,1.951219512195122,5.397812185642889,13,263.0,0.22142744941297318,13,263.0
2240.0,43,10,13,1490,1533,0,79.0,1.8372093023255813,4.233833593854472,13,281.0,0.20305168831686576,13,281.0
2245.0,43,11,11,1494,1537,0,46.0,1.069767441860465,4.004814522555544,11,241.0,0.16106488267145794,11,241.0
2250.0,45,11,12,1496,1541,0,46.0,1.0222222222222221,5.365283239298878,12,198.0,0.22446216367322094,12,198.0
2255.0,44,13,9,1499,1543,0,48.0,1.0909090909090908,6.536328910869551,9,161.0,0.29169319699309043,9,161.0
2260.0,40,17,2,1503,1543,0,3.0,0.075,6.346175626432457,2,158.0,0.31699472723139976,2,158.0
2265.0,39,16,7,1509,1548,0,23.0,0.5897435897435898,6.26272932730591,7,158.0,0.28320436885217287,7,158.0
2270.0,39,15,12,1513,1552,0,73.0,1.8717948717948718,4.891101279793018,12,209.0,0.166890584327295,12,209.0
2275.0,40,12,12,1517,1557,0,71.0,1.775,3.6216398981224573,12,226.0,0.14729809344853143,12,226.0
2280.0,40,12,11,1522,1562,0,39.0,0.975,4.024636235406976,11,205.0,0.17976834413287926,11,205.0
2285.0,43,11,9,1522,1565,0,37.0,0.8604651162790697,5.74894349414073,9,162.0,0.22021936621754973,9,162.0
2290.0,41,16,6,1526,1567,0,28.0,0.6829268292682927,7.380034356070194,6,138.0,0.35869370455137023,6,138.0
2295.0,36,17,1,1531,1567,0,1.0,0.027777777777777776,7.435453753842108,1,116.0,0.43353645866830104,1,116.0
2300.0,36,17,5,1537,1573,0,18.0,0.5,6.376767501354565,5,129.0,0.335372155473686,5,129.0
2305.0,38,13,13,1539,1577,0,65.0,1.7105263157894737,4.893081111803274,13,176.0,0.20340161335597115,13,176.0
2310.0,38,9,14,1544,1582,0,72.0,1.894736842105263,2.814867028166241,14,202.0,0.10806780615287247,14,202.0
2315.0,39,10,11,1546,1585,0,51.0,1.3076923076923077,3.4684672925532047,11,198.0,0.09661567843850326,11,198.0
2320.0,41,12,10,1548,1589,0,44.0,1.0731707317073171,5.412811832672179,10,178.0,0.2082047876422849,10,178.0
2325.0,39,16,7,1551,1590,0,25.0,0.6410256410256411,5.744397931532378,7,192.0,0.28039154455304105,7,192.0
2330.0,36,20,7,1556,1592,0,22.0,0.6111111111111112,5.667091612977424,7,219.0,0.2988568846019132,7,219.0
2335.0,37,20,13,1560,1597,0,74.0,2.0,4.063197819466805,13,271.0,0.2121928297517442,13,271.0
2340.0,39,18,13,1562,1601,0,76.0,1.9487179487179487,2.6670921128914,13,291.0,0.13432452254690763,13,291.0
2345.0,40,20,12,1564,1604,0,46.0,1.15,3.328698613465646,12,264.0,0.13456468139614342,12,264.0
2350.0,43,23,11,1564,1607,0,49.0,1.1395348837209303,5.234059662701434,11,216.0,0.18833840640687524,11,216.0
2355.0,40,26,9,1568,1608,0,49.0,1.225,6.701854743060528,9,195.0,0.3130065956539057,9,195.0
2360.0,36,27,2,1572,1608,0,2.0,0.05555555555555555,7.05374249967696,2,171.0,0.38776713444025557,2,171.0
