step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1155.0,37,0,3,764,801,0,16.0,0.43243243243243246,7.374818092168078,3,135.0,0.3512027970057419,3,135.0
1160.0,35,0,3,769,804,0,23.0,0.6571428571428571,8.343558346545695,3,82.0,0.43585264731313084,3,82.0
1165.0,32,0,2,774,806,0,2.0,0.0625,8.457919971397901,2,64.0,0.510705720235898,2,64.0
1170.0,33,0,7,779,812,0,25.0,0.7575757575757576,7.363923032842966,7,76.0,0.3773550550511147,7,76.0
1175.0,29,0,13,784,813,0,76.0,2.6206896551724137,4.625232612081006,13,127.0,0.17129225447781285,13,127.0
1180.0,27,0,13,788,815,0,74.0,2.740740740740741,3.634667897162075,13,157.0,0.13861896510028873,13,157.0
1185.0,30,0,7,790,820,0,35.0,1.1666666666666667,6.566771771435141,7,110.0,0.29177225262080997,7,110.0
1190.0,32,0,1,791,823,0,9.0,0.28125,9.032471190964865,1,86.0,0.46120269239753575,1,86.0
1195.0,32,0,1,795,827,0,14.0,0.4375,10.691522975163286,1,45.0,0.673855642610695,1,45.0
1200.0,28,0,1,801,829,0,1.0,0.03571428571428571,8.09869635707545,1,34.0,0.4658457158811612,1,34.0
1205.0,28,0,8,806,834,0,22.0,0.7857142857142857,7.491934818645702,8,53.0,0.3782975187524369,8,53.0
1210.0,27,0,13,809,836,0,71.0,2.6296296296296298,5.733589772233746,13,103.0,0.23762578414576438,13,103.0
1215.0,28,0,16,812,840,0,145.0,5.178571428571429,5.272964112035018,16,177.0,0.23163073953581195,16,177.0
1220.0,27,0,11,816,843,0,118.0,4.37037037037037,4.154311452952884,11,199.0,0.22198748292885265,11,199.0
1225.0,27,0,6,818,845,0,26.0,0.9629629629629629,5.861820982271762,6,162.0,0.3110952100040724,6,162.0
1230.0,32,0,2,818,850,0,12.0,0.375,8.885844471621635,2,87.0,0.4725237958082964,2,87.0
1235.0,34,0,4,821,855,0,25.0,0.7352941176470589,9.724234679303505,4,51.0,0.5795083613963342,4,51.0
1240.0,31,0,1,827,858,0,1.0,0.03225806451612903,8.584720486836208,1,23.0,0.5448126872629753,1,23.0
1245.0,30,0,6,832,862,0,20.0,0.6666666666666666,7.663372907090713,6,33.0,0.3944854039851381,6,33.0
1250.0,31,0,12,836,867,0,70.0,2.2580645161290325,6.822006574686357,12,83.0,0.3323031586616627,12,83.0
1255.0,29,0,10,841,870,0,63.0,2.1724137931034484,5.428070685117392,10,110.0,0.3305520792797266,10,110.0
1260.0,31,0,7,842,873,0,16.0,0.5161290322580645,6.176181079088566,7,99.0,0.3079951903897549,7,99.0
1265.0,33,0,5,844,877,0,34.0,1.0303030303030303,8.189661010970875,5,68.0,0.43482871692121206,5,68.0
1270.0,30,0,7,848,878,0,64.0,2.1333333333333333,8.622929305232855,7,69.0,0.44481324837873937,7,69.0
1275.0,29,0,4,852,881,0,13.0,0.4482758620689655,6.589424045351065,4,67.0,0.31425025336655493,4,67.0
1280.0,30,0,5,857,887,0,26.0,0.8666666666666667,8.775841709314943,5,42.0,0.5242812594612503,5,42.0
1285.0,29,0,7,861,890,0,59.0,2.0344827586206895,8.398773770663302,7,64.0,0.39894920471830847,7,64.0
1290.0,31,0,6,865,896,0,26.0,0.8387096774193549,6.939364617291882,6,74.0,0.3764066015395669,6,74.0
1295.0,27,0,3,871,898,0,9.0,0.3333333333333333,6.197282719928115,3,46.0,0.305168312299157,3,46.0
1300.0,29,0,2,872,901,0,12.0,0.41379310344827586,8.451803057041388,2,28.0,0.41188387508632995,2,28.0
1305.0,27,0,3,876,903,0,25.0,0.9259259259259259,9.620867985845294,3,30.0,0.5222655090481984,3,30.0
1310.0,25,0,2,880,905,0,2.0,0.08,8.646601693481776,2,10.0,0.47780465658306714,2,10.0
1315.0,24,0,6,885,909,0,20.0,0.8333333333333334,8.356686791499994,6,22.0,0.3916902806227068,6,22.0
1320.0,21,0,9,890,911,0,61.0,2.9047619047619047,6.463883122383087,9,63.0,0.30821175171005966,9,63.0
1325.0,20,0,6,894,914,0,36.0,1.8,4.646148251819904,6,78.0,0.27827273597444124,6,78.0
1330.0,23,0,1,895,918,0,5.0,0.21739130434782608,7.31857325593855,1,50.0,0.42920896021114446,1,50.0
1335.0,27,0,1,895,922,0,10.0,0.37037037037037035,10.49363019255967,1,13.0,0.6693299082829641,1,13.0
1340.0,26,0,1,899,925,0,15.0,0.5769230769230769,10.867420680632609,1,15.0,0.7230194177400009,1,15.0
1345.0,26,0,1,904,930,0,2.0,0.07692307692307693,9.425530067358027,1,5.0,0.6113523018239899,1,5.0
1350.0,27,0,5,909,936,0,21.0,0.7777777777777778,8.760552993946028,5,21.0,0.5146419232560762,5,21.0
1355.0,28,0,9,912,940,0,58.0,2.0714285714285716,7.008594612235498,9,58.0,0.38629171406343843,9,58.0
1360.0,25,0,14,917,942,0,118.0,4.72,4.703908664112233,14,118.0,0.23224869223723235,14,118.0
1365.0,27,0,10,919,946,0,88.0,3.259259259259259,5.559439047303743,10,149.0,0.34353631830833725,10,149.0
1370.0,29,0,2,920,949,0,7.0,0.2413793103448276,6.719847603597294,2,100.0,0.36946776047708596,2,100.0
1375.0,33,0,4,921,954,0,19.0,0.5757575757575758,8.795013950889926,4,60.0,0.5332237027754756,4,60.0
1380.0,33,0,2,924,957,0,3.0,0.09090909090909091,7.841512347920028,2,53.0,0.4704733330702614,2,53.0
1385.0,31,0,7,929,960,0,27.0,0.8709677419354839,6.971027851796665,7,58.0,0.31588246138902204,7,58.0
1390.0,29,0,14,934,963,0,82.0,2.8275862068965516,5.747534142555073,14,114.0,0.2509028297640954,14,114.0
1395.0,28,0,12,938,966,0,75.0,2.6785714285714284,4.833456319043656,12,138.0,0.22545318144831972,12,138.0
1400.0,27,0,4,942,969,0,19.0,0.7037037037037037,5.896234673577608,4,112.0,0.3007779316861409,4,112.0
1405.0,30,0,0,943,973,0,0.0,0.0,8.539845011414734,0,57.0,0.4434198239273865,0,57.0
1410.0,34,0,1,946,980,0,1.0,0.029411764705882353,7.583621339880913,1,58.0,0.4423460217194333,1,58.0
1415.0,33,0,7,951,984,0,21.0,0.6363636363636364,5.280500338589123,7,78.0,0.2885893284605164,7,78.0
1420.0,33,0,14,955,988,0,73.0,2.212121212121212,3.6486736241485613,14,131.0,0.20838133510367565,14,131.0
1425.0,32,0,15,957,989,0,80.0,2.5,2.1181727307165703,15,163.0,0.11114600153111581,15,163.0
1430.0,34,0,10,957,991,0,48.0,1.411764705882353,4.291131194134907,10,150.0,0.18065415568472984,10,150.0
1435.0,37,0,6,958,995,0,34.0,0.918918918918919,6.691344556940666,6,123.0,0.3097597358348312,6,123.0
1440.0,36,0,2,961,997,0,26.0,0.7222222222222222,7.8624847277156436,2,99.0,0.4222876884918041,2,99.0
1445.0,36,0,1,965,1001,0,2.0,0.05555555555555555,8.419646230866475,1,70.0,0.5359656723050784,1,70.0
1450.0,32,0,6,971,1003,0,23.0,0.71875,7.201311337754516,6,88.0,0.3500134275822316,6,88.0
1455.0,32,0,12,976,1008,0,71.0,2.21875,5.101360509454548,12,136.0,0.21412041441888743,12,136.0
1460.0,33,0,13,980,1013,0,70.0,2.121212121212121,4.372928887461662,13,165.0,0.24214655797821721,13,165.0
1465.0,37,0,8,982,1019,0,37.0,1.0,5.469816951490325,8,151.0,0.30381562673908974,8,151.0
1470.0,39,0,7,983,1022,0,23.0,0.5897435897435898,6.057611724886614,7,116.0,0.2680976044794808,7,116.0
1475.0,39,0,3,985,1024,0,6.0,0.15384615384615385,6.091419754648848,3,120.0,0.29978140389929425,3,120.0
1480.0,36,2,6,991,1027,0,26.0,0.7222222222222222,5.710755805964644,6,141.0,0.24079829440487172,6,141.0
1485.0,36,0,14,995,1031,0,79.0,2.1944444444444446,3.9644797828490814,14,196.0,0.16244437537763712,14,196.0
1490.0,34,0,14,999,1033,0,80.0,2.3529411764705883,2.5185471921227567,14,227.0,0.13482991425364918,14,227.0
1495.0,38,0,11,1001,1039,0,49.0,1.2894736842105263,3.8880886160756893,11,211.0,0.16777470941862666,11,211.0
1500.0,41,0,12,1001,1042,0,41.0,1.0,5.323950632254715,12,183.0,0.19384255086175778,12,183.0
1505.0,40,1,6,1004,1044,0,24.0,0.6,6.7896202854143155,6,153.0,0.32798973429584666,6,153.0
1510.0,36,3,3,1009,1045,0,25.0,0.6944444444444444,8.890250068166557,3,112.0,0.5155423219859229,3,112.0
1515.0,35,3,2,1014,1049,0,5.0,0.14285714285714285,7.605927086600155,2,100.0,0.46484899501240573,2,100.0
1520.0,34,1,8,1020,1054,0,36.0,1.0588235294117647,6.477992560417276,8,123.0,0.314914140747567,8,123.0
1525.0,35,0,14,1023,1058,0,95.0,2.7142857142857144,4.509125807870596,14,182.0,0.16904583965435555,14,182.0
1530.0,38,0,15,1026,1064,0,96.0,2.526315789473684,3.6370228453325404,15,220.0,0.17614830887296273,15,220.0
1535.0,38,0,11,1030,1068,0,58.0,1.5263157894736843,4.762103207839112,11,212.0,0.2599651698779368,11,212.0
1540.0,42,0,8,1030,1072,0,41.0,0.9761904761904762,6.367914749492248,8,162.0,0.3172791353475679,8,162.0
1545.0,41,0,8,1034,1075,0,18.0,0.43902439024390244,6.607239980762677,8,140.0,0.3443464930845935,8,140.0
1550.0,39,1,5,1038,1077,0,22.0,0.5641025641025641,7.987849747323305,5,115.0,0.4573277853828786,5,115.0
1555.0,38,1,1,1043,1081,0,2.0,0.05263157894736842,7.368522099553653,1,106.0,0.4557518128359891,1,106.0
1560.0,41,0,7,1047,1088,0,24.0,0.5853658536585366,6.957350336672666,7,108.0,0.3741479486098973,7,108.0
1565.0,38,0,13,1053,1091,0,75.0,1.9736842105263157,5.594152748551563,13,159.0,0.25274382283180047,13,159.0
1570.0,39,0,12,1055,1094,0,72.0,1.8461538461538463,4.293603751109826,12,186.0,0.17830133659880304,12,186.0
1575.0,39,0,10,1059,1098,0,35.0,0.8974358974358975,4.8144099838927055,10,164.0,0.18290096487058968,10,164.0
1580.0,40,0,8,1063,1103,0,36.0,0.9,6.38633659864751,8,121.0,0.2845857559503691,8,121.0
1585.0,38,0,4,1067,1105,0,6.0,0.15789473684210525,5.74200726781049,4,124.0,0.29123789463908384,4,124.0
1590.0,35,0,7,1072,1107,0,34.0,0.9714285714285714,5.625975213055714,7,144.0,0.2512540368691465,7,144.0
1595.0,37,0,14,1075,1112,0,93.0,2.5135135135135136,4.001333303185673,14,204.0,0.17157857450006317,14,204.0
1600.0,37,0,14,1078,1115,0,90.0,2.4324324324324325,2.1950553900728944,14,231.0,0.08374926742715337,14,231.0
1605.0,38,0,12,1080,1118,0,54.0,1.4210526315789473,3.49544076347199,12,198.0,0.10046396684791213,12,198.0
1610.0,40,0,10,1081,1121,0,40.0,1.0,5.636058464611123,10,172.0,0.19456297900737915,10,172.0
1615.0,38,2,5,1085,1123,0,27.0,0.7105263157894737,7.712573522080948,5,136.0,0.38692479607495983,5,136.0
1620.0,35,6,2,1090,1125,0,4.0,0.11428571428571428,8.293996664894157,2,133.0,0.48975854636615757,2,133.0
1625.0,36,4,8,1095,1131,0,30.0,0.8333333333333334,6.518999104157654,8,159.0,0.3809024848074714,8,159.0
1630.0,37,2,14,1099,1136,0,82.0,2.2162162162162162,4.611269698180245,14,211.0,0.21629053852828992,14,211.0
1635.0,38,0,15,1101,1139,0,84.0,2.210526315789474,3.156290226992334,15,242.0,0.13328320230493626,15,242.0
1640.0,38,0,11,1105,1143,0,58.0,1.5263157894736843,3.665523147737284,11,230.0,0.16397639683594947,11,230.0
1645.0,39,0,12,1105,1144,0,53.0,1.358974358974359,5.8185773300276775,12,191.0,0.1876029367473467,12,191.0
1650.0,38,0,4,1109,1147,0,13.0,0.34210526315789475,6.035481072333704,4,204.0,0.3033215263952486,4,204.0
1655.0,36,0,7,1114,1150,0,26.0,0.7222222222222222,5.251555641222328,7,225.0,0.2415764283540168,7,225.0
1660.0,36,0,14,1117,1153,0,80.0,2.2222222222222223,3.993279868051307,14,279.0,0.16931491108636312,14,279.0
1665.0,38,0,15,1120,1158,0,83.0,2.1842105263157894,3.1753961731417384,15,301.0,0.16253085180229745,15,301.0
1670.0,39,0,11,1123,1162,0,50.0,1.2820512820512822,4.338799144806854,11,238.0,0.18109329019317033,11,238.0
1675.0,44,0,9,1123,1167,0,36.0,0.8181818181818182,5.938444869923078,9,197.0,0.23097719213579862,9,197.0
1680.0,41,4,7,1126,1167,0,18.0,0.43902439024390244,5.313705689983604,7,224.0,0.2523919250091553,7,224.0
1685.0,35,7,8,1132,1167,0,32.0,0.9142857142857143,5.249753804717355,8,259.0,0.1889334785714539,8,259.0
1690.0,37,6,15,1135,1172,0,93.0,2.5135135135135136,3.9452595852679,15,320.0,0.13756600351559023,15,320.0
1695.0,38,4,16,1139,1177,0,97.0,2.5526315789473686,2.584776827238994,16,343.0,0.13357401132197552,16,343.0
1700.0,38,4,12,1141,1179,0,65.0,1.7105263157894737,3.296391567224631,12,297.0,0.1225061898309514,12,297.0
1705.0,41,6,11,1141,1182,0,42.0,1.024390243902439,5.651245698045193,11,228.0,0.1936702439894902,11,228.0
1710.0,37,10,7,1145,1182,0,26.0,0.7027027027027027,5.571882091576751,7,268.0,0.2235999233739897,7,268.0
1715.0,34,13,8,1150,1184,0,30.0,0.8823529411764706,4.946570637503778,8,299.0,0.265403353716105,8,299.0
1720.0,35,13,14,1153,1188,0,85.0,2.4285714285714284,3.5057262474893105,14,354.0,0.1913531337721024,14,354.0
1725.0,37,12,14,1155,1192,0,85.0,2.2972972972972974,1.7559149222190833,14,369.0,0.09374183846863353,14,369.0
1730.0,40,12,13,1156,1196,0,58.0,1.45,3.3393401276807935,13,331.0,0.13994871368660694,13,331.0
1735.0,43,13,12,1156,1199,0,57.0,1.3255813953488371,5.803906476414892,12,249.0,0.21737370143665155,12,249.0
1740.0,41,15,7,1160,1201,0,47.0,1.146341463414634,7.282137012420557,7,211.0,0.34935447247772744,7,211.0
1745.0,38,17,4,1165,1203,0,45.0,1.1842105263157894,8.725269142329863,4,164.0,0.49128772223908995,4,164.0
1750.0,37,13,1,1171,1208,0,1.0,0.02702702702702703,7.328577761216277,1,124.0,0.4423398961976907,1,124.0
1755.0,38,13,6,1174,1212,0,21.0,0.5526315789473685,6.583471206710517,6,127.0,0.33499138888108454,6,127.0
1760.0,37,11,12,1179,1216,0,68.0,1.837837837837838,5.326594983772514,12,174.0,0.20179971001047506,12,174.0
1765.0,41,9,14,1181,1222,0,69.0,1.6829268292682926,4.281229565334133,14,193.0,0.16871322974498404,14,193.0
1770.0,39,6,9,1187,1226,0,40.0,1.0256410256410255,4.3467548806307885,9,137.0,0.14730553348808645,9,137.0
1775.0,40,8,8,1189,1229,0,31.0,0.775,5.692813254720538,8,126.0,0.2266643752747461,8,126.0
1780.0,40,9,5,1192,1232,0,26.0,0.65,7.367124158719795,5,96.0,0.35560923762073193,5,96.0
1785.0,38,11,2,1197,1235,0,3.0,0.07894736842105263,7.894401556931268,2,85.0,0.4989761972725656,2,85.0
1790.0,39,8,8,1201,1240,0,30.0,0.7692307692307693,7.11670256280302,8,112.0,0.36373748596626027,8,112.0
1795.0,38,5,13,1206,1244,0,85.0,2.236842105263158,5.067199892376858,13,167.0,0.22222069818647575,13,167.0
1800.0,39,4,14,1210,1249,0,87.0,2.230769230769231,3.859731384817285,14,204.0,0.16843847565964307,14,204.0
1805.0,41,3,10,1213,1254,0,50.0,1.2195121951219512,4.506550589794539,10,195.0,0.19247140105063118,10,195.0
1810.0,43,3,11,1215,1258,0,41.0,0.9534883720930233,5.503143050097269,11,171.0,0.22749638335582575,11,171.0
1815.0,43,2,8,1218,1261,0,34.0,0.7906976744186046,6.910589206853484,8,155.0,0.35238752328397177,8,155.0
1820.0,40,5,3,1223,1263,0,6.0,0.15,6.8168596599614855,3,155.0,0.4078923650984744,3,155.0
1825.0,40,4,8,1228,1268,0,37.0,0.925,5.966679086811441,8,174.0,0.3099949319327312,8,174.0
1830.0,40,5,14,1231,1271,0,94.0,2.35,5.038453559774666,14,231.0,0.18620630700621657,14,231.0
1835.0,40,6,15,1236,1276,0,92.0,2.3,3.131033028030794,15,260.0,0.11849043411847911,15,260.0
1840.0,41,4,13,1239,1280,0,59.0,1.4390243902439024,4.058864982394862,13,241.0,0.1634512608244647,13,241.0
1845.0,41,5,11,1241,1282,0,55.0,1.3414634146341464,5.299807840235908,11,204.0,0.1859507936643802,11,204.0
1850.0,39,8,7,1245,1284,0,38.0,0.9743589743589743,6.681009745231868,7,191.0,0.3468501558717239,7,191.0
1855.0,36,11,3,1249,1285,0,26.0,0.7222222222222222,8.230072594044167,3,129.0,0.49597915929885256,3,129.0
1860.0,39,8,4,1253,1292,0,43.0,1.1025641025641026,9.174068113675093,4,102.0,0.5761022121136135,4,102.0
1865.0,39,7,1,1258,1297,0,1.0,0.02564102564102564,7.905607550508909,1,77.0,0.4862898627981391,1,77.0
1870.0,40,4,6,1263,1303,0,21.0,0.525,6.659236421652485,6,80.0,0.32719793201459063,6,80.0
1875.0,39,2,14,1269,1308,0,75.0,1.9230769230769231,5.004936621422465,14,134.0,0.22260299168818362,14,134.0
1880.0,41,1,13,1272,1313,0,79.0,1.9268292682926829,3.7679388723989993,13,168.0,0.13830598774384759,13,168.0
1885.0,39,0,11,1277,1316,0,53.0,1.358974358974359,3.727327857144296,11,159.0,0.11520980401111933,11,159.0
1890.0,43,2,9,1279,1322,0,37.0,0.8604651162790697,5.933944850695604,9,133.0,0.23002153964799624,9,133.0
1895.0,40,5,7,1283,1323,0,29.0,0.725,7.615566244368378,7,135.0,0.40658572246326746,7,135.0
1900.0,37,5,2,1287,1324,0,16.0,0.43243243243243246,8.873944185939484,2,104.0,0.4994498129141619,2,104.0
1905.0,39,5,5,1293,1332,0,35.0,0.8974358974358975,9.393545381034935,5,89.0,0.5846153115136782,5,89.0
1910.0,37,6,3,1298,1335,0,3.0,0.08108108108108109,8.099356681005304,3,72.0,0.501184640073964,3,72.0
1915.0,39,2,7,1303,1342,0,25.0,0.6410256410256411,6.861881906866445,7,76.0,0.3569486388719152,7,76.0
1920.0,39,2,12,1307,1346,0,76.0,1.9487179487179487,6.067443273263452,12,126.0,0.27775547100852893,12,126.0
1925.0,40,0,12,1310,1350,0,72.0,1.8,4.725633747095295,12,157.0,0.22508245037703928,12,157.0
1930.0,39,0,10,1316,1355,0,39.0,1.0,4.641025572791798,10,147.0,0.20841388964996355,10,147.0
1935.0,41,1,9,1318,1359,0,43.0,1.048780487804878,5.425020142202518,9,117.0,0.1745734395407729,9,117.0
1940.0,42,2,6,1321,1363,0,52.0,1.2380952380952381,6.591350532750302,6,112.0,0.30806144109896855,6,112.0
1945.0,39,5,1,1325,1364,0,1.0,0.02564102564102564,7.291144117681738,1,86.0,0.416147099832996,1,86.0
1950.0,37,4,6,1331,1368,0,21.0,0.5675675675675675,6.9451118841381465,6,79.0,0.35346213487086864,6,79.0
1955.0,38,3,12,1336,1374,0,69.0,1.8157894736842106,5.2191568291643975,12,127.0,0.25352892520506703,12,127.0
1960.0,40,2,12,1340,1380,0,63.0,1.575,3.603148401136481,12,154.0,0.19704973418772723,12,154.0
1965.0,40,0,13,1343,1383,0,52.0,1.3,3.130828187508191,13,154.0,0.12452370014907226,13,154.0
1970.0,43,2,12,1343,1386,0,54.0,1.255813953488372,4.738835699522925,12,148.0,0.13696467421129913,12,148.0
1975.0,40,7,8,1347,1387,0,60.0,1.5,6.131488830206939,8,151.0,0.25052151043974696,8,151.0
1980.0,36,10,3,1351,1387,0,5.0,0.1388888888888889,6.755445389015488,3,135.0,0.3479742812835626,3,135.0
1985.0,34,9,8,1357,1391,0,31.0,0.9117647058823529,5.8953630434912805,8,128.0,0.29075813794902944,8,128.0
1990.0,35,8,15,1360,1395,0,90.0,2.5714285714285716,4.333585206304812,15,187.0,0.19468346897119598,15,187.0
1995.0,36,6,13,1364,1400,0,89.0,2.4722222222222223,2.803232555937919,13,222.0,0.14295201076544078,13,222.0
2000.0,39,5,13,1366,1405,0,65.0,1.6666666666666667,4.001419891078029,13,216.0,0.18617665980819575,13,216.0
2005.0,42,7,11,1366,1408,0,53.0,1.2619047619047619,5.951957616349147,11,186.0,0.23755777513132476,11,186.0
2010.0,39,8,8,1370,1409,0,44.0,1.1282051282051282,6.669889277163756,8,167.0,0.2835917906118782,8,167.0
2015.0,34,11,2,1375,1409,0,2.0,0.058823529411764705,7.107045143864352,2,142.0,0.38644571754362544,2,142.0
2020.0,34,10,7,1380,1414,0,27.0,0.7941176470588235,5.980691330435768,7,161.0,0.29117650491790864,7,161.0
2025.0,36,8,12,1383,1419,0,79.0,2.1944444444444446,4.365795722833127,12,213.0,0.20415121678355755,12,213.0
2030.0,35,7,14,1388,1423,0,75.0,2.142857142857143,2.8372971487122234,14,237.0,0.17218441014430722,14,237.0
2035.0,39,4,11,1389,1428,0,48.0,1.2307692307692308,3.976074142524112,11,217.0,0.17975022298694265,11,217.0
2040.0,44,4,11,1389,1433,0,43.0,0.9772727272727273,5.654399173008519,11,172.0,0.22320051030392407,11,172.0
2045.0,41,6,8,1393,1434,0,44.0,1.0731707317073171,6.895322108520842,8,145.0,0.31389598681671405,8,145.0
2050.0,37,8,5,1398,1435,0,50.0,1.3513513513513513,8.166866109205635,5,128.0,0.4645145314875336,5,128.0
2055.0,37,6,1,1403,1440,0,1.0,0.02702702702702703,7.843553882694807,1,96.0,0.4839119057426047,1,96.0
2060.0,36,5,4,1408,1444,0,16.0,0.4444444444444444,7.046101588612448,4,80.0,0.36117548071521755,4,80.0
2065.0,35,4,12,1413,1448,0,60.0,1.7142857142857142,5.260893833585277,12,124.0,0.1978744742158679,12,124.0
2070.0,37,1,12,1417,1454,0,61.0,1.6486486486486487,3.7560640373840624,12,151.0,0.16180745009031536,12,151.0
2075.0,37,0,8,1421,1458,0,33.0,0.8918918918918919,4.040492996680483,8,143.0,0.1852339472243853,8,143.0
2080.0,38,2,8,1422,1460,0,22.0,0.5789473684210527,5.667604429637262,8,108.0,0.1890868805325948,8,108.0
2085.0,36,3,5,1426,1462,0,8.0,0.2222222222222222,7.056229260083679,5,98.0,0.36336986557696527,5,98.0
2090.0,35,7,1,1430,1465,0,6.0,0.17142857142857143,9.344822703974545,1,71.0,0.615523324054882,1,71.0
2095.0,33,5,2,1436,1469,0,3.0,0.09090909090909091,8.377717762136482,2,63.0,0.5575313015339257,2,63.0
2100.0,34,5,7,1440,1474,0,27.0,0.7941176470588235,6.243116801551796,7,87.0,0.30505760579730523,7,87.0
2105.0,35,4,14,1444,1479,0,85.0,2.4285714285714284,4.432705311410421,14,145.0,0.20037341833460062,14,145.0
2110.0,38,2,15,1447,1485,0,89.0,2.3421052631578947,3.40672987305054,15,186.0,0.18131892892581017,15,186.0
2115.0,39,3,11,1450,1489,0,56.0,1.435897435897436,4.461192081579136,11,171.0,0.20717392860648853,11,171.0
2120.0,41,2,9,1450,1491,0,38.0,0.926829268292683,5.7859712890980335,9,150.0,0.21972975937767936,9,150.0
2125.0,41,5,8,1454,1495,0,35.0,0.8536585365853658,6.994859464686312,8,132.0,0.33413044440836415,8,132.0
2130.0,37,7,0,1459,1496,0,0.0,0.0,7.483505618154334,0,121.0,0.46348629225683674,0,121.0
2135.0,39,5,7,1463,1502,0,24.0,0.6153846153846154,6.893925833839958,7,136.0,0.3621245410818798,7,136.0
2140.0,40,3,14,1468,1508,0,81.0,2.025,5.121767304572202,14,193.0,0.24339101809500788,14,193.0
2145.0,40,0,14,1472,1512,0,88.0,2.2,3.35730050170543,14,231.0,0.14883137410382988,14,231.0
2150.0,40,0,13,1475,1515,0,62.0,1.55,3.969030161743123,13,226.0,0.15598889262952748,13,226.0
2155.0,43,0,12,1476,1519,0,56.0,1.302325581395349,5.191056333484398,12,191.0,0.15484605716073876,12,191.0
2160.0,40,2,7,1480,1520,0,22.0,0.55,5.065226593326914,7,213.0,0.23930395598034895,7,213.0
2165.0,36,3,7,1485,1521,0,25.0,0.6944444444444444,5.288432418997454,7,230.0,0.2441123450981359,7,230.0
2170.0,37,1,13,1488,1525,0,77.0,2.081081081081081,3.9500450393278945,13,282.0,0.17553867776092097,13,282.0
2175.0,37,1,14,1492,1529,0,79.0,2.135135135135135,2.595197698877958,14,302.0,0.13454696687471726,14,302.0
2180.0,41,0,10,1493,1534,0,44.0,1.0731707317073171,4.311993993954569,10,237.0,0.18142731857345673,10,237.0
2185.0,42,0,10,1494,1536,0,38.0,0.9047619047619048,5.596637995751555,10,201.0,0.20253078574385372,10,201.0
2190.0,39,3,8,1498,1537,0,34.0,0.8717948717948718,6.753521992771645,8,172.0,0.307976701101556,8,172.0
2195.0,37,5,4,1502,1539,0,37.0,1.0,8.633103798965589,4,136.0,0.509595142315876,4,136.0
2200.0,36,4,2,1507,1543,0,2.0,0.05555555555555555,7.4369644267993396,2,104.0,0.4383675991908724,2,104.0
2205.0,35,2,7,1512,1547,0,26.0,0.7428571428571429,6.362527864966061,7,113.0,0.26355329659348165,7,113.0
2210.0,36,0,13,1517,1553,0,80.0,2.2222222222222223,4.8547228383501375,13,167.0,0.21077840652965926,13,167.0
2215.0,33,0,14,1522,1555,0,80.0,2.4242424242424243,3.2301355320675547,14,193.0,0.18144338175764807,14,193.0
2220.0,33,0,9,1524,1557,0,42.0,1.2727272727272727,4.858184328162548,9,176.0,0.24183938836452534,9,176.0
2225.0,36,0,4,1524,1560,0,21.0,0.5833333333333334,6.722032043507948,4,123.0,0.2786680309217168,4,123.0
2230.0,36,0,2,1528,1564,0,2.0,0.05555555555555555,6.130808639177536,2,128.0,0.3046790241554596,2,128.0
2235.0,35,0,7,1533,1568,0,23.0,0.6571428571428571,5.341312476147476,7,146.0,0.23942066672761186,7,146.0
2240.0,35,0,14,1536,1571,0,76.0,2.1714285714285713,4.246854122703901,14,199.0,0.21381503767321142,14,199.0
2245.0,33,0,15,1539,1572,0,84.0,2.5454545454545454,2.7371457092681495,15,227.0,0.13146605551377255,15,227.0
2250.0,34,0,14,1541,1575,0,61.0,1.7941176470588236,4.040048432293443,14,218.0,0.1737197032912786,14,218.0
2255.0,37,0,8,1541,1578,0,44.0,1.1891891891891893,6.4369021548835175,8,170.0,0.25657364049891623,8,170.0
2260.0,38,0,3,1544,1582,0,37.0,0.9736842105263158,8.182072130080835,3,133.0,0.41921681818914464,3,133.0
2265.0,36,1,2,1550,1586,0,3.0,0.08333333333333333,7.638432815891629,2,99.0,0.44339181223212043,2,99.0
2270.0,36,0,9,1556,1592,0,30.0,0.8333333333333334,6.871228116707343,9,111.0,0.3770498817874743,9,111.0
2275.0,38,0,14,1559,1597,0,87.0,2.289473684210526,4.943602022931887,14,169.0,0.22696617852109588,14,169.0
2280.0,37,0,14,1563,1600,0,90.0,2.4324324324324325,3.137710688171824,14,203.0,0.14435059795061003,14,203.0
2285.0,39,0,13,1565,1604,0,54.0,1.3846153846153846,4.609018758436247,13,175.0,0.1981684677279038,13,175.0
2290.0,42,0,10,1566,1608,0,48.0,1.1428571428571428,6.719526787064506,10,154.0,0.30939888860770093,10,154.0
2295.0,41,0,4,1570,1611,0,6.0,0.14634146341463414,5.40197865964073,4,166.0,0.2649203560303706,4,166.0
2300.0,38,2,8,1575,1613,0,35.0,0.9210526315789473,5.691672438697055,8,185.0,0.2681651028050344,8,185.0
2305.0,40,0,14,1578,1618,0,98.0,2.45,4.473127737488451,14,248.0,0.17610871233919162,14,248.0
2310.0,39,0,16,1582,1621,0,99.0,2.5384615384615383,3.3877633586740714,16,280.0,0.1442868644055002,16,280.0
